filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00081.wav,0.33879918,0.08048491,0.21799953,0.009273962,1989.4833937812145,113659.67426017324,1872.5660452701093,48878.325639053764,3899.6630859375,525710.8616407102,0.11790865384615384,0.0010117281964544713,9.86573e-06,0.027454607,-37.55428,248.87445,135.99917763,-61.655205,6751.8687,110.36037,624.5738,-47.34448,241.44377,35.499603,338.56647,-16.862568,97.037056,26.39982,62.30757,-14.98636,87.927956,12.493214,87.53592,-15.804654,60.84347,10.275323,45.367947,-15.488591,52.03742,12.161941,69.88251,-14.098978,33.654278,6.519201,40.79077,-3.4904878,56.10157,-0.86285,43.083515,-5.792509,43.38055,-2.483871,36.436684,-5.02106,32.432045,3.5128052,35.675655,blues
blues.00081.wav,0.2796907,0.08743595,0.15190057,0.003970681,2037.5850359377564,154666.85178999917,1732.045182789704,66834.91747703477,3710.584998497596,804088.6617349098,0.12636343149038462,0.0009169934205049594,-8.911347e-06,0.0147457095,-39.631,256.95282,215.33203125,-128.06729,4903.2227,95.57165,1194.7338,-65.36758,236.75931,22.779503,163.82948,-26.770859,84.90057,20.881077,33.39672,-19.101276,97.76645,8.741295,59.682632,-24.571615,78.551956,6.9326997,64.99212,-18.420616,28.22019,7.289719,102.56387,-15.33441,56.073708,4.8311496,32.894154,-1.8111612,91.97754,-5.442873,47.649593,-2.4542491,84.99122,-2.6051204,39.692196,-3.9421463,45.73418,3.251325,86.15625,blues
blues.00081.wav,0.28443906,0.08729544,0.16150971,0.004839562,2063.452735132567,112481.00763685892,1753.7729183648655,47395.549375290946,3777.337928185096,549036.410724235,0.12968374399038463,0.0006806252411836704,-3.4941244e-05,0.022407863,-40.174892,240.44682,117.45383523,-113.20095,4723.253,96.09127,804.71045,-64.205536,198.87257,22.910387,236.564,-24.033102,100.82536,19.954811,53.016125,-18.388208,62.129456,8.300644,83.98669,-20.058924,68.20393,8.057974,49.567284,-17.329554,59.965233,10.229547,103.9187,-16.55363,38.689816,5.342768,34.335857,0.7853043,64.95795,-2.804555,48.191067,-2.1538608,58.664288,-3.1317906,45.788147,-4.6494074,33.49882,1.2833563,36.325783,blues
blues.00082.wav,0.3203992,0.087178,0.25781617,0.004673525,2191.2811449262176,121927.88177276694,2203.7633750254968,89948.0769461166,4775.319073016827,1048483.4055826158,0.10064603365384615,0.0004053006369686691,-7.957535e-05,0.03321452,-34.40437,182.03299,172.265625,-23.505907,1275.8677,106.86887,256.59634,-25.813967,299.31415,40.149586,131.49506,-20.442009,162.5327,21.873901,94.3127,-23.656445,63.354088,23.971148,79.33778,-16.018465,73.68128,16.165989,121.64281,-14.5985,68.396935,2.8685663,42.03816,-11.086557,43.653038,6.601006,53.373173,-11.681842,57.063786,6.0183206,58.836025,-8.234641,46.708645,5.231696,46.896614,-5.7371244,49.972477,-0.8073694,62.603184,blues
blues.00082.wav,0.36740655,0.08720097,0.26669765,0.0030736488,2062.5152541127604,68121.17865625666,2071.050620922308,55839.09273536165,4373.062274639423,686886.9422778577,0.11085862379807693,0.0005191487673471666,-1.2307372e-06,0.044705864,-33.73259,196.7366,123.046875,-17.885647,700.05493,115.27581,166.39499,-30.9639,255.84344,36.72208,145.72685,-24.345573,129.90802,21.487022,72.16006,-20.500063,81.30263,23.995548,44.61668,-15.05505,72.09557,15.525579,66.260315,-12.44824,60.347534,6.71401,50.382656,-7.0299954,35.30864,8.777387,37.134823,-11.99809,75.7019,7.722167,109.59788,-6.1701813,87.52806,5.812378,40.81122,-1.9009047,58.65463,5.2273545,48.30499,blues
blues.00082.wav,0.33181313,0.083366215,0.26219738,0.0041506602,2139.91077070237,110301.41884258942,2149.2717502803607,73284.87760152828,4639.991173377404,907746.5624387801,0.11066331129807692,0.0005245172201529057,-1.8909019e-05,0.03983108,-33.18839,193.06941,123.046875,-19.350027,1092.7115,111.703545,193.08182,-26.926191,224.45218,36.486156,116.0657,-25.547499,212.13399,20.61635,82.08463,-23.496845,127.9681,22.681314,48.041534,-18.720354,102.15264,14.87554,115.66271,-13.877852,65.35989,7.2984147,54.601692,-5.8557777,118.01319,9.656643,55.068428,-10.635171,58.82087,9.406609,58.316177,-6.750334,50.736183,5.2574725,40.42174,-5.906069,39.51129,-1.1420554,67.3826,blues
blues.00082.wav,0.33053055,0.08498239,0.26635772,0.0040102466,2192.895159201719,123485.61209915247,2245.465823403734,74624.68842101666,4893.171950120192,884603.3022423468,0.10304987980769231,0.0003442282366329396,-4.4018085e-05,0.04083242,-32.896755,185.6205,123.046875,-21.21253,1014.3964,107.349884,256.43463,-20.320515,255.46683,36.435238,105.35547,-24.554457,211.24728,25.770252,64.43729,-20.6056,96.59242,22.805561,46.855392,-18.195312,86.780754,14.551865,79.745895,-16.582216,60.054317,8.647624,87.3845,-5.970489,97.2471,11.241414,69.25087,-11.226596,55.51232,7.819327,49.099903,-9.753982,58.6815,5.8303375,63.37614,-5.000334,72.6248,1.2918072,31.509901,blues
blues.00082.wav,0.30679294,0.08051348,0.26520553,0.00369291,2025.5982638435491,87784.77235890197,2065.767386323727,55886.81488393998,4299.849384014423,732382.7530708539,0.09960561899038461,0.0004746712030038326,3.769462e-05,0.043158058,-33.54878,202.59927,123.046875,-26.304989,1192.8077,115.35243,224.94713,-28.576889,165.05382,38.762306,171.703,-23.119532,153.9076,18.819324,102.057556,-26.400702,67.26184,18.367525,43.80049,-16.364092,72.97363,18.077827,120.20338,-9.751238,74.90978,6.6999545,56.393097,-6.591869,48.876556,14.083682,72.82823,-5.6971436,92.80314,7.672035,114.64315,-9.422461,105.37361,2.0088346,81.95273,-6.749826,70.92566,-0.66846246,55.017014,blues
blues.00082.wav,0.36653948,0.09085112,0.26647574,0.0023816633,2150.150527986654,98279.85135319184,2173.319619720517,60681.439261628264,4627.154071514423,841216.0229457202,0.10657677283653846,0.0006708650899356639,-1.169874e-05,0.037788194,-33.295258,189.0979,161.49902344,-16.829376,1155.6483,109.91711,233.35924,-26.907558,295.64032,35.224415,147.02148,-22.752483,166.91583,19.427944,123.01533,-29.061537,101.85143,21.23048,43.16995,-21.457342,53.36936,15.441079,84.18693,-10.910338,45.89773,7.260655,61.182537,-7.876847,46.975895,9.627624,69.15532,-11.533132,51.959293,8.221888,54.40934,-10.651481,86.82131,1.1747422,97.90597,-7.929672,40.411774,-2.3383343,59.427265,blues
blues.00082.wav,0.36992022,0.08582746,0.20990668,0.0034132404,2063.007580530527,151631.50167789316,2153.0287762606376,82156.52755193262,4429.876802884615,1191758.1564285348,0.09905348557692308,0.0007947472566683617,9.277661e-06,0.02028194,-36.061615,198.17891,123.046875,-55.36331,2222.7664,111.816284,278.74524,-24.23755,358.16718,38.43774,195.29333,-12.194708,154.13321,22.88353,152.24228,-25.811977,99.66355,23.314726,100.43474,-17.958414,70.39234,14.016463,72.74455,-9.492352,62.632248,5.128585,64.06622,-9.148499,62.6095,5.5445747,39.145256,-10.708958,66.80621,10.31082,55.76819,-9.767456,107.564705,-0.42415735,56.557102,-10.131766,59.96259,-3.4441307,61.315693,blues
blues.00082.wav,0.32705364,0.08410586,0.24934408,0.002141349,2153.9674204021353,101283.2214878349,2168.3608890191394,67748.47507326509,4621.522310697115,842575.8914586356,0.101123046875,0.0006440083797161396,2.8505285e-05,0.033458292,-35.77505,184.55598,123.046875,-31.76871,1129.6171,106.64598,201.7211,-27.864431,296.16547,41.839542,141.23628,-12.461394,146.12392,24.605927,90.68741,-27.739891,77.00313,20.614208,62.81684,-20.45328,33.909267,12.039587,54.02816,-12.881715,45.91401,4.218428,53.909588,-7.780549,46.88639,3.9078302,60.67453,-14.087162,59.84941,5.378049,43.71142,-14.412846,51.489353,-1.787692,50.8759,-6.705578,53.953224,-4.1750107,70.64705,blues
blues.00082.wav,0.33151048,0.084903896,0.23400897,0.0030297642,2177.2636170697006,117837.31291033373,2192.4654586209654,51547.01806881626,4689.766000600962,871523.2240583769,0.10361703725961538,0.0007415540260676096,-6.524474e-05,0.026437748,-34.88132,184.78264,123.046875,-36.91883,1567.6367,105.37756,231.18744,-25.897854,174.23563,42.02709,126.903755,-14.112985,122.696304,23.401672,122.89679,-27.448133,106.756546,24.803951,62.817974,-16.858204,84.76478,15.3853,84.77333,-11.725155,32.351788,6.3729253,73.28525,-8.686811,44.50242,4.016777,60.82827,-14.658054,30.445387,3.9792883,56.405777,-11.739373,85.03851,-0.82629913,77.58065,-8.765623,46.2727,-0.2454277,52.56405,blues
blues.00082.wav,0.33437774,0.09165444,0.21972813,0.0032888218,2252.391997980869,253085.14749031595,2257.3970928747913,98159.61022142529,4872.715407151442,1415368.7090494577,0.10554762620192308,0.0015278735668701534,1.4348767e-05,0.022199728,-36.523624,177.36597,129.19921875,-50.10562,1125.4882,101.17028,354.9897,-22.565098,268.78256,40.617203,257.09457,-7.495805,196.46376,21.729313,64.94892,-29.721863,118.72356,25.412888,79.023224,-18.132801,174.2806,13.908667,73.95799,-11.853919,58.265766,2.9110172,77.56134,-9.889532,74.293106,4.0602593,47.4358,-14.119678,48.971127,8.987579,55.196102,-10.765607,98.16457,0.41045076,63.077007,-7.3801956,40.941235,-3.615428,45.585102,blues
blues.00083.wav,0.40555125,0.08059374,0.25267458,0.0037723365,2288.9804630650538,118328.23842478,2201.5044161960996,35588.18845893514,4850.933743990385,544196.7765832088,0.11848707932692308,0.0010489557480670997,-6.3027495e-05,0.032377493,-36.4312,169.04118,135.99917763,-14.643478,1238.6014,101.18804,126.07323,-31.467361,221.01146,47.2195,53.820885,-16.628193,64.639404,28.47154,78.243164,-19.63035,77.42786,25.641172,33.532097,-14.14224,54.545223,16.332142,65.22327,-8.785733,47.367954,10.151345,33.19046,-12.845635,45.73166,8.97645,38.83017,-5.6999474,30.48867,8.676686,30.100323,-5.632055,43.5425,-0.6127955,28.197676,-4.693793,35.92396,1.7827097,43.404327,blues
blues.00083.wav,0.37496722,0.08158389,0.26995108,0.0033957,2249.614253848857,122853.07745073324,2232.8918951995006,18667.22026306418,4922.738694411058,348251.8138176238,0.11626352163461538,0.0013249846464078103,-7.329978e-05,0.043450955,-36.80054,169.7698,129.19921875,-17.41633,747.8245,100.720795,174.12845,-23.303028,74.00478,51.79779,69.278366,-15.863223,39.54034,31.758448,45.448837,-19.581028,51.874966,25.389835,41.352165,-11.842109,58.015553,12.21068,49.346573,-10.502484,42.03276,15.962211,66.62754,-5.5351367,66.87094,15.14761,67.483665,-3.9509597,52.06816,9.055695,39.537403,-4.6154838,37.76371,1.0912644,40.67895,-3.739294,32.358242,7.0640492,62.82788,blues
blues.00083.wav,0.3934594,0.08477793,0.2476772,0.002985505,2345.595506679592,114918.14980323396,2224.954491549929,17712.309762290886,5002.660006009615,317480.6526428144,0.13300030048076922,0.0009370854620397443,0.00016835179,0.037420034,-37.61368,163.92796,135.99917763,-23.629354,918.2928,94.94131,108.66995,-27.273035,112.918945,53.400352,53.006226,-16.421488,44.28303,29.242586,52.18459,-17.808151,41.45195,27.697697,27.303505,-9.772492,57.734684,11.764569,25.48015,-10.543433,41.927456,11.735771,36.534225,-10.019804,47.69338,7.327435,38.74453,-8.986542,30.410011,4.5139933,26.520449,-8.242533,23.295658,0.4482976,30.087725,-2.9495263,20.108309,9.109638,49.125923,blues
blues.00083.wav,0.48114225,0.07355661,0.24991953,0.003043924,2271.061950947364,118261.05875408377,2225.1687369156125,36392.22524658216,4875.945387620192,509884.46034849045,0.11458458533653847,0.0013618263408277163,-0.00014919303,0.02773171,-37.22967,163.23877,129.19921875,-15.796774,1099.209,101.49715,120.919785,-27.312748,252.92632,49.784313,70.39764,-12.789515,64.72756,28.084925,81.7224,-19.294828,94.71501,26.144388,22.6439,-10.841888,37.520298,19.382936,35.571175,-6.866025,34.680866,11.730437,33.102627,-6.885838,62.663387,8.158639,38.425186,-4.828354,24.73153,12.341087,26.468086,-6.239107,28.787148,1.0398664,27.233461,-2.553611,33.74204,-1.2089294,54.87241,blues
blues.00083.wav,0.4705707,0.07270857,0.24412838,0.0032834255,2266.128855064049,127472.32567159054,2269.0238487488646,22564.497927891276,5004.067946213942,346019.0218803093,0.1091045673076923,0.0013744906701985196,9.488862e-05,0.028775321,-36.982998,160.19531,135.99917763,-23.455353,787.0461,101.64958,117.582214,-21.931309,177.45248,50.819565,42.071182,-17.113188,43.131844,30.277227,63.690483,-16.710299,28.987911,27.302153,21.045324,-11.338989,34.182617,16.048584,33.83009,-7.486384,27.818243,11.576386,34.327915,-9.7505045,51.742302,10.911613,39.923264,-4.2444296,32.619705,9.765171,16.977406,-5.6566396,28.286955,4.8259525,35.975727,-4.281967,26.90866,-2.016733,42.200542,blues
blues.00083.wav,0.41704023,0.07742188,0.25986707,0.003058057,2384.5511415104156,151368.6286494496,2280.3167160033145,51400.518068313155,5138.650465745192,569756.0984631261,0.12345252403846153,0.0010057234340870875,-0.00010533527,0.033811577,-35.991405,159.49031,135.99917763,-8.976187,714.96387,97.92724,166.65186,-26.335272,185.16524,47.458405,70.1996,-15.893911,68.805786,28.732819,50.614735,-17.834812,51.273403,30.782457,37.539482,-13.169048,74.73485,13.145544,37.172993,-10.181517,44.235847,12.001007,43.17506,-13.564674,36.177635,7.71313,37.149075,-6.6181765,37.321632,10.262054,38.8895,-3.6318815,70.4286,5.1756206,62.187096,-3.2022686,42.478905,1.6971828,42.77925,blues
blues.00083.wav,0.47747254,0.07730654,0.23348509,0.0041364855,2365.5503806078714,196371.67737498684,2371.417603205268,32561.60451832081,5295.511568509615,460259.1368093998,0.10667442908653846,0.0017398547702992457,-0.00014350426,0.026024647,-37.708145,152.30942,172.265625,-31.761013,1182.4154,96.7412,182.37799,-16.110897,184.87253,49.268253,43.982895,-15.39694,43.46882,33.802814,37.99836,-15.394736,52.482872,29.89794,25.575146,-9.370395,45.22002,17.606783,26.398716,-7.354067,38.609715,10.4746,30.03659,-11.606815,30.07077,10.366743,35.697598,-4.836257,24.940788,10.0856,21.096354,-2.525503,28.672394,6.4719753,40.588566,-4.0569043,36.960068,0.7567468,38.76247,blues
blues.00083.wav,0.40510145,0.08166954,0.24564017,0.0039772564,2314.794953755333,182796.58950285337,2268.623664180898,28792.355592915064,5044.566932091346,497768.4225958479,0.11600435697115384,0.0015933802141945743,7.114314e-05,0.029612554,-36.861626,160.65385,172.265625,-25.625214,966.7994,98.36409,186.39369,-23.472918,194.21165,48.304207,65.78951,-16.951448,63.469425,29.364676,59.703285,-19.85874,47.593,25.679354,47.143562,-13.194345,74.1649,13.560465,44.27261,-10.022003,44.051395,11.409096,34.499287,-11.514909,61.173122,7.416105,46.472557,-8.762614,65.12605,8.589412,54.838646,-3.4294288,70.39215,4.643597,71.699486,-2.921783,51.10144,3.0499294,55.821342,blues
blues.00083.wav,0.42366162,0.08446825,0.24510528,0.0035004157,2348.377436169085,155548.6298970076,2321.7032226875776,24381.935367957954,5219.814077524038,353875.73739001027,0.11173377403846153,0.0012854251071546204,1.18758635e-05,0.028083557,-37.26351,157.10344,135.99917763,-22.93135,972.1593,97.847435,172.41698,-19.575459,144.37857,48.500122,62.502316,-17.640306,38.960938,31.815144,59.274376,-17.663628,52.672535,28.559446,43.00712,-10.070987,70.31633,16.713528,24.675234,-7.068394,28.486422,10.662975,38.66649,-13.747256,71.49193,9.941251,42.815865,-4.606467,39.165707,10.007053,29.513363,-0.19867437,56.065094,8.426469,59.904175,-0.57057047,45.002846,0.38651827,61.38849,blues
blues.00083.wav,0.4317614,0.07819835,0.24783564,0.0031836857,2315.090277201651,126916.04996885888,2241.950818685858,21594.49223675978,5017.816068209135,320336.6467706198,0.11868614783653846,0.0013427374489914032,5.7730096e-05,0.03076617,-36.943794,159.5863,129.19921875,-17.331083,734.8551,98.69458,137.6206,-27.829811,137.76692,48.958652,48.694492,-17.186516,40.623188,30.335028,49.395042,-16.88509,45.571133,28.5186,28.396204,-10.180987,71.401085,12.374585,39.64444,-10.566015,37.98484,11.684812,40.00399,-13.411758,29.433239,7.8047748,26.97859,-6.429525,35.04763,9.720747,38.40973,-1.0760562,38.676018,1.5243137,59.98962,-6.480411,34.16535,4.0592427,45.658108,blues
blues.00084.wav,0.43598178,0.07596753,0.22862165,0.007110687,2122.9754842113703,320606.60767724924,2130.577531148634,87444.04109142096,4355.09033203125,1458380.9572206093,0.11580153245192308,0.002300397446875036,5.896452e-05,0.02502733,-33.920837,198.72392,112.34714674,-34.61018,2843.8828,111.36292,526.4973,-31.50355,178.0555,41.715458,64.698715,-6.267754,98.30027,24.296413,53.01522,-20.61008,69.452576,26.198328,54.581894,-13.512908,42.18504,13.901621,27.368668,-15.671356,35.144207,14.713914,49.974354,-12.304281,41.66397,9.555713,47.105618,-6.4066753,63.772026,8.692826,60.927277,-8.387996,58.960316,2.307793,48.452263,-4.950768,36.368183,3.0634067,53.45342,blues
blues.00084.wav,0.34954467,0.089417994,0.1868153,0.008999089,1892.3376733279927,207273.7790093691,1904.5774712397551,100775.60065497678,3758.289325420673,1122031.7860033736,0.10220853365384615,0.0007058665032922868,3.194884e-05,0.018017171,-38.073814,272.73895,107.66601562,-91.21624,10032.781,119.49389,404.35095,-38.42285,349.33707,32.28479,143.11977,-11.000164,196.48816,21.146938,113.570114,-17.139702,127.35973,17.163763,93.4968,-11.915613,86.482864,11.225263,53.39263,-13.448351,73.85227,9.880827,79.2168,-10.215632,56.34156,10.40625,44.346153,1.4217943,172.77518,9.955521,70.78126,-5.646796,85.381775,-1.192651,78.60831,-2.7025297,69.55512,3.3257942,121.199455,blues
blues.00084.wav,0.42020464,0.07964709,0.23232341,0.0068116775,2074.9180923771605,339319.79138057615,2068.8965241608203,76609.87323688187,4158.641263521635,1317868.545608443,0.11838942307692307,0.0028930633025761893,-2.9514125e-05,0.027080143,-35.522594,202.31566,112.34714674,-35.099182,3047.0352,114.013824,647.5754,-32.139034,187.33661,40.014877,95.6265,-5.933268,160.03041,23.784908,36.383987,-19.125963,51.90691,24.065887,41.465458,-12.621105,30.688969,13.820889,28.28666,-13.581127,35.361576,15.861599,32.110435,-8.715342,44.32713,11.634228,45.4163,-6.544158,72.65521,5.014999,61.18858,-8.117267,29.738785,3.185131,68.2498,-4.735988,41.460598,0.6819359,28.582739,blues
blues.00084.wav,0.4396155,0.08073082,0.22320384,0.0076876404,2092.285875266169,341962.6564044957,2136.0418303043366,81115.52381059412,4315.005446213942,1391810.9707306477,0.11185396634615384,0.0029313880310961474,-2.6151329e-05,0.02263396,-36.02303,199.46713,73.828125,-40.893757,3610.4958,112.23538,558.8462,-28.78921,183.96397,39.302876,93.17043,-4.138602,127.42001,25.918016,41.30245,-17.975458,76.03497,25.635286,49.570435,-12.871952,42.99612,12.919376,31.49063,-15.681152,46.91057,13.81765,32.643345,-9.484367,43.869507,10.256466,44.956303,-7.324407,70.89482,5.5388265,55.228462,-9.654676,31.337255,3.8646486,37.74951,-4.931298,33.884785,-0.25356194,42.20182,blues
blues.00084.wav,0.34097257,0.08715447,0.26280227,0.0057159765,2041.3718985200223,148175.7716519964,2084.3175683717886,75005.25573520765,4189.3674879807695,1137217.370796627,0.1088115985576923,0.0007049577476004878,0.0001036442,0.038932923,-35.16153,199.92458,112.34714674,-28.043564,2305.5266,112.49831,354.07315,-32.1035,152.90045,40.235645,87.105316,-7.9192185,143.21126,24.188946,54.864803,-18.80702,49.28404,25.150126,45.602337,-11.752595,49.644012,15.124829,47.680004,-16.19253,62.11854,14.6572275,35.935547,-10.891708,61.042675,12.045875,54.251747,-4.3732843,72.40105,7.1990814,80.94508,-6.1063514,41.175407,1.3814915,67.28316,-7.953745,45.86324,1.0529119,59.69764,blues
blues.00084.wav,0.3770124,0.08202629,0.2448682,0.0063587264,2050.300207246328,159238.52135499613,2093.0707330688047,67449.13428094839,4228.04443359375,1062162.7543674065,0.10838341346153846,0.0006751755144469131,-1.6946058e-05,0.033176158,-33.717545,204.47516,112.34714674,-31.963158,2941.3796,113.475334,309.32315,-34.684174,120.9021,37.62779,82.16497,-8.469293,147.28185,24.091127,55.552387,-21.74597,46.92416,25.34855,61.078682,-11.139389,38.466408,15.955818,38.48835,-14.278957,47.168102,12.834191,31.34587,-15.419545,46.181416,10.179904,24.38057,-6.556601,51.226307,9.041078,47.33008,-6.05375,31.596128,6.456794,20.678997,-2.3855193,49.23688,1.4661008,65.418144,blues
blues.00084.wav,0.40235624,0.087418035,0.25123098,0.006622252,2042.608154658727,195074.80657458957,2084.8910458572573,79601.2067421893,4221.750112680288,1149828.3445526508,0.10703125,0.0012177078540508565,-1.1406378e-05,0.03630387,-36.59224,200.10236,112.34714674,-29.959589,2790.8962,113.51378,464.5682,-31.552753,192.67076,38.974407,49.24998,-7.246058,139.62001,22.596838,51.976223,-19.253391,58.976555,24.583181,42.09485,-9.195208,37.842983,13.361157,31.633204,-16.155252,62.74321,14.200284,38.27903,-12.315848,54.214207,7.087128,50.714226,-5.2965455,73.5687,8.192166,75.70258,-6.120273,47.288055,4.2328215,47.091145,-4.918795,29.423426,0.25054803,39.154243,blues
blues.00084.wav,0.36410788,0.08721268,0.25297987,0.0058049327,2032.9857446263884,110500.81556395313,2080.034555672565,55545.929672942686,4165.763784555288,829591.0526333828,0.11112905649038461,0.00041351206909269976,3.9801234e-06,0.039271582,-34.3051,205.06738,112.34714674,-32.568615,2686.0447,112.43918,241.46413,-33.249317,129.32286,40.75743,74.3945,-7.937651,126.92252,23.053932,58.191105,-19.854698,56.337364,26.44991,46.36386,-11.676662,50.937126,12.399456,46.29841,-16.770117,37.049286,14.604747,42.61173,-12.31254,51.237816,12.701923,86.32794,-5.4949255,100.54509,8.586222,71.21997,-5.321503,24.898144,5.147907,50.861862,-4.749532,70.13732,0.5921655,98.24064,blues
blues.00084.wav,0.45903993,0.08115538,0.21703106,0.006710057,2223.1433515093504,258966.04359916403,2192.119779414595,79777.90003268122,4599.326547475962,1307721.9562785865,0.12513146033653846,0.0014735360822734044,7.607219e-05,0.022629354,-34.320858,191.77818,73.828125,-40.387222,3434.7612,105.59902,397.1986,-31.409636,147.36478,40.336468,54.786583,-4.3861732,146.00455,25.877941,55.96076,-21.184853,75.52585,26.924578,50.811935,-10.29858,56.42189,15.848118,36.22972,-14.421526,60.068336,13.094332,29.728157,-14.716881,50.874844,10.238712,42.978386,-6.653306,79.21657,9.568761,70.795,-7.391301,18.877813,3.816934,45.358665,-5.95567,42.936882,-1.9066283,47.425068,blues
blues.00084.wav,0.39200026,0.0876173,0.2377373,0.005885392,2048.686310708787,184547.4456230066,2088.557030982858,71970.72924076712,4209.989670973558,1115968.787380965,0.11283428485576923,0.0012986367835095647,-6.0242826e-05,0.029490162,-33.39054,205.52354,112.34714674,-35.507202,2794.698,114.86289,435.47614,-32.13228,166.06305,38.558807,72.23097,-8.683042,101.41938,25.735077,56.62021,-20.064705,77.11252,25.414982,35.32514,-11.495245,26.276228,15.259815,42.78199,-14.420542,39.789204,16.382385,42.33569,-9.452711,39.644123,10.27031,37.187634,-9.156762,56.048145,6.0826063,50.422874,-10.410736,58.05843,2.753262,57.7588,-5.772901,35.493553,0.7455409,33.265766,blues
blues.00085.wav,0.29626304,0.093491174,0.14796224,0.0022568312,2036.8825146533495,305586.77584294137,2146.7859687589826,50863.74060824723,4333.060208834135,1039477.1986843215,0.10732421875,0.002387723189133864,-6.7162226e-05,0.0178489,-40.24985,206.99214,234.90767045,-139.43237,2395.373,87.522156,785.4779,-15.642417,186.27849,46.148342,83.52936,7.8046007,85.637695,47.32673,89.712006,-3.789149,43.759968,9.599802,56.636868,-22.108059,116.862076,-1.3345089,48.81301,-17.115519,88.19353,13.1531315,97.88415,-4.046849,72.61418,19.13476,192.51427,-15.89085,177.3072,-0.5179619,127.967545,-10.025186,192.74765,15.711627,122.726166,0.043786913,90.38176,4.8320208,97.03873,blues
blues.00085.wav,0.31015092,0.092708394,0.17945173,0.00434168,1635.5523944758613,494446.89300306304,1949.2868412777405,191704.99593695058,3427.340557391827,2446958.7512968914,0.08115609975961538,0.0026438591889375767,3.1301133e-05,0.026504038,-44.365253,254.28528,143.5546875,-143.0537,5875.0654,111.33792,1309.0863,-3.601965,534.85266,38.525917,59.67358,10.460596,60.20624,41.139454,157.44525,-2.5885284,56.942944,7.594702,42.928665,-20.750149,103.603455,3.2670746,42.80927,-12.239421,46.96532,10.678984,74.56315,-6.976569,39.23913,13.541473,234.48909,-13.397441,213.12614,-3.092222,86.239426,-12.590779,86.825874,2.3705435,80.78531,0.0020314143,83.5954,1.965647,59.40465,blues
blues.00085.wav,0.3285165,0.08731797,0.14133522,0.0023526484,1795.5229547333274,207086.8589666718,2051.0019345984797,60054.3525689332,3909.021747295673,897464.9918096657,0.09148137019230769,0.001203969300851314,-3.9701405e-05,0.014996842,-42.015335,213.7795,71.77734375,-147.00693,1476.7887,100.606995,473.0461,-10.068667,177.68982,46.8736,133.5497,9.936821,70.82163,44.232994,92.721535,-3.9028738,81.59932,7.9577723,67.14859,-15.64085,93.715195,-0.9649434,49.121784,-13.005773,93.03671,11.315373,67.208496,-8.719533,58.569717,16.702692,135.03665,-10.471607,132.28857,1.6021261,218.0482,-14.2210455,144.33736,7.550628,105.52091,-5.18138,61.82908,5.024911,41.85343,blues
blues.00085.wav,0.3261549,0.095204145,0.17016885,0.0046729296,1056.9438610372456,239617.02413103788,1461.3173922658282,123822.62362641144,2001.842510516827,1257543.7094448938,0.04509465144230769,0.0008480617139466416,5.5825053e-06,0.022687275,-51.08804,298.54462,135.99917763,-190.80814,4089.7778,147.81517,758.66797,2.9819677,785.13226,51.65904,353.20886,20.104399,165.08653,14.602812,193.27927,-4.004403,272.1406,17.50894,79.97998,-14.965009,165.01337,-1.4867169,161.04565,-3.8833618,67.97201,0.24799635,64.97778,2.5313797,66.31754,-2.9378836,59.585052,-8.281541,67.10287,7.753681,121.4014,-7.09746,72.34099,-1.1815925,44.504974,0.5994691,51.323925,-3.204353,39.898495,blues
blues.00085.wav,0.3156986,0.09327817,0.12451606,0.0027109657,1120.5328604297063,194033.22159228375,1573.5503981567813,126605.20432025191,2202.5982196514424,1297710.2042057454,0.04423452524038462,0.0004867285807457195,1.2876234e-05,0.01170976,-49.979145,292.46954,143.5546875,-217.03305,4739.8267,144.5722,562.0899,4.024828,562.679,48.777027,375.79248,10.005101,330.32175,15.308844,226.52611,-6.4421415,384.35806,20.857763,154.18633,-13.379565,163.38516,-0.022289805,83.35454,-3.5936477,84.1933,1.0845071,97.57194,5.2883754,103.69022,-2.1188393,88.460815,-0.569123,121.77813,8.5730505,90.35417,-7.6877637,50.56878,4.52632,78.02032,-1.3156517,50.76662,-3.6351705,53.544304,blues
